timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613896293494,4928,,201,Created,Http URL/API Test 1-56,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,4928,0,0
1613896294161,6467,,200,OK,Http URL/API Test 1-46,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/14933,1628,0,0
1613896293802,10422,,200,OK,Http URL/API Test 1-84,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/14838,1678,0,0
1613896292879,11903,,201,Created,Http URL/API Test 1-67,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11903,0,0
1613896302383,2514,,201,Created,Http URL/API Test 1-50,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2514,0,0
1613896297321,7934,,201,Created,Http URL/API Test 1-2,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7934,0,0
1613896299496,5920,,201,Created,Http URL/API Test 1-37,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,5920,0,0
1613896302324,3123,,201,Created,Http URL/API Test 1-8,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3123,0,0
1613896299892,5714,,200,OK,Http URL/API Test 1-9,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/14841,4338,0,0
1613896304448,1164,,201,Created,Http URL/API Test 1-73,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,1164,0,0
1613896300488,5206,,200,OK,Http URL/API Test 1-26,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/14842,3916,0,0
1613896300370,5350,,200,OK,Http URL/API Test 1-33,text,true,,138982,1593,100,100,https://host4:8443/api/transactions/15106,4281,0,0
1613896300488,5246,,200,OK,Http URL/API Test 1-83,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/15107,4164,0,0
1613896301893,4050,,201,Created,Http URL/API Test 1-88,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,4050,0,0
1613896300639,5462,,200,OK,Http URL/API Test 1-48,text,true,,138984,1593,100,100,https://host4:8443/api/transactions/14935,4044,0,0
1613896305068,1491,,201,Created,Http URL/API Test 1-5,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,1491,0,0
1613896302268,5029,,201,Created,Http URL/API Test 1-25,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,5029,0,0
1613896302324,5094,,201,Created,Http URL/API Test 1-47,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,5094,0,0
1613896305032,2388,,201,Created,Http URL/API Test 1-7,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2388,0,0
1613896302407,5013,,201,Created,Http URL/API Test 1-18,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,5013,0,0
1613896305104,2322,,201,Created,Http URL/API Test 1-53,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2322,0,0
1613896305877,1551,,201,Created,Http URL/API Test 1-59,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,1551,0,0
1613896302562,5198,,200,OK,Http URL/API Test 1-68,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15110,2885,0,0
1613896302562,5233,,200,OK,Http URL/API Test 1-74,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/14845,2895,0,0
1613896303199,4750,,200,OK,Http URL/API Test 1-49,text,true,,138975,1593,100,100,https://host4:8443/api/transactions/14846,2272,0,0
1613896303274,4684,,200,OK,Http URL/API Test 1-52,text,true,,138952,1593,100,100,https://host4:8443/api/transactions/14938,2255,0,0
1613896303274,4761,,200,OK,Http URL/API Test 1-23,text,true,,138936,1593,100,100,https://host4:8443/api/transactions/14937,2214,0,0
1613896305980,2134,,201,Created,Http URL/API Test 1-79,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2134,0,0
1613896306267,2024,,201,Created,Http URL/API Test 1-64,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2024,0,0
1613896306009,2282,,201,Created,Http URL/API Test 1-12,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2282,0,0
1613896303487,4804,,201,Created,Http URL/API Test 1-71,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,4804,0,0
1613896303199,5271,,200,OK,Http URL/API Test 1-97,text,true,,138991,1593,100,100,https://host4:8443/api/transactions/15112,2374,0,0
1613896299718,8848,,200,OK,Http URL/API Test 1-35,text,true,,138991,1593,100,100,https://host4:8443/api/transactions/15105,5901,0,0
1613896304610,3989,,200,OK,Http URL/API Test 1-80,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/14941,1057,0,0
1613896304610,4017,,200,OK,Http URL/API Test 1-31,text,true,,138952,1593,100,100,https://host4:8443/api/transactions/15114,1069,0,0
1613896294877,13791,,200,OK,Http URL/API Test 1-85,text,true,,138960,1593,100,100,https://host4:8443/api/transactions/15102,1156,0,0
1613896301806,6862,,201,Created,Http URL/API Test 1-45,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,6862,0,0
1613896303925,4745,,201,Created,Http URL/API Test 1-70,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,4745,0,0
1613896304663,4084,,200,OK,Http URL/API Test 1-89,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/15115,1450,0,0
1613896304663,4099,,200,OK,Http URL/API Test 1-58,text,true,,138975,1593,100,100,https://host4:8443/api/transactions/14848,1461,0,0
1613896303199,5673,,200,OK,Http URL/API Test 1-19,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/14936,2312,0,0
1613896300874,8000,,201,Created,Http URL/API Test 1-27,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,8000,0,0
1613896301502,7752,,200,OK,Http URL/API Test 1-91,text,true,,138976,1593,100,100,https://host4:8443/api/transactions/15108,4057,0,0
1613896303199,6062,,200,OK,Http URL/API Test 1-90,text,true,,138936,1593,100,100,https://host4:8443/api/transactions/14847,2344,0,0
1613896304663,4702,,200,OK,Http URL/API Test 1-29,text,true,,139007,1593,100,100,https://host4:8443/api/transactions/14849,2086,0,0
1613896295497,13958,,200,OK,Http URL/API Test 1-32,text,true,,139023,1593,100,100,https://host4:8443/api/transactions/15103,1041,0,0
1613896306383,3077,,201,Created,Http URL/API Test 1-69,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3077,0,0
1613896306684,2776,,201,Created,Http URL/API Test 1-6,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2776,0,0
1613896305912,3600,,201,Created,Http URL/API Test 1-96,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,3600,0,0
1613896306699,2850,,201,Created,Http URL/API Test 1-61,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,2850,0,0
1613896305247,4340,,200,OK,Http URL/API Test 1-44,text,true,,138936,1593,100,100,https://host4:8443/api/transactions/14850,2050,0,0
1613896305439,4359,,200,OK,Http URL/API Test 1-81,text,true,,138944,1593,100,100,https://host4:8443/api/transactions/14942,2396,0,0
1613896305439,4576,,200,OK,Http URL/API Test 1-43,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/15303,2386,0,0
1613896305538,5539,,200,OK,Http URL/API Test 1-75,text,true,,138968,1593,100,100,https://host4:8443/api/transactions/14945,2528,0,0
1613896299990,11887,,201,Created,Http URL/API Test 1-98,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11887,0,0
1613896296837,15722,,201,Created,Http URL/API Test 1-22,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,15722,0,0
1613896305126,7434,,201,Created,Http URL/API Test 1-20,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7434,0,0
1613896305420,7900,,201,Created,Http URL/API Test 1-99,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7900,0,0
1613896305472,7851,,201,Created,Http URL/API Test 1-10,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7851,0,0
1613896301866,11459,,201,Created,Http URL/API Test 1-4,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11459,0,0
1613896301384,11989,,201,Created,Http URL/API Test 1-30,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11989,0,0
1613896302299,11075,,201,Created,Http URL/API Test 1-93,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,11075,0,3325
1613896306035,7340,,201,Created,Http URL/API Test 1-55,text,true,,1569,139367,100,100,https://host4:8443/api/transactions/,7340,0,0
