timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613893865088,17066,,201,Created,Http URL/API Test 1-10,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17066,0,0
1613893864885,17295,,201,Created,Http URL/API Test 1-29,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17295,0,0
1613893879770,2417,,409,Conflict,Http URL/API Test 1-88,text,false,,1202,1588,199,199,https://host4:8443/api/transactions/,2417,0,1622
1613893878564,3626,,201,Created,Http URL/API Test 1-28,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,3626,0,0
1613893866013,16197,,201,Created,Http URL/API Test 1-116,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,16197,0,0
1613893867212,15071,,201,Created,Http URL/API Test 1-38,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,15071,0,0
1613893880737,1566,Keycloak call to get token - PROD,200,OK,Http URL/API Test 1-199,text,true,,2871,391,199,199,https://keycloak:9443/auth/realms/banking/protocol/openid-connect/token,1566,0,1202
1613893868273,14030,,201,Created,Http URL/API Test 1-108,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,14030,0,0
1613893865059,17415,,201,Created,Http URL/API Test 1-173,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17415,0,0
1613893864850,17734,,201,Created,Http URL/API Test 1-105,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17734,0,0
1613893864791,17806,,201,Created,Http URL/API Test 1-95,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17806,0,0
1613893878060,4560,Add transaction data - PROD,201,Created,Http URL/API Test 1-193,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,4560,0,2381
1613893881558,1260,,200,OK,Http URL/API Test 1-31,text,true,,138974,1592,199,199,https://host4:8443/api/transactions/4581,556,0,0
1613893881558,1262,,200,OK,Http URL/API Test 1-12,text,true,,139013,1592,199,199,https://host4:8443/api/transactions/4580,775,0,0
1613893878988,3878,,200,OK,Http URL/API Test 1-111,text,true,,138943,1592,199,199,https://host4:8443/api/transactions/4822,1833,0,0
1613893868794,14073,,201,Created,Http URL/API Test 1-143,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,14073,0,0
1613893865826,17064,,401,Unauthorized,Http URL/API Test 1-125,,false,,1239,137966,199,199,https://host4:8443/api/transactions/,17064,0,0
1613893881592,1316,,200,OK,Http URL/API Test 1-106,text,true,,139013,1592,199,199,https://host4:8443/api/transactions/4625,840,0,0
1613893868824,14085,,201,Created,Http URL/API Test 1-155,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,14085,0,0
1613893881892,1087,,200,OK,Http URL/API Test 1-2,text,true,,138974,1592,199,199,https://host4:8443/api/transactions/4627,574,0,0
1613893868139,14925,,201,Created,Http URL/API Test 1-107,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,14925,0,0
1613893879218,3853,,201,Created,Http URL/API Test 1-1,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,3853,0,1739
1613893881100,2024,,201,Created,Http URL/API Test 1-99,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,2024,0,0
1613893864727,18398,,201,Created,Http URL/API Test 1-100,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,18398,0,0
1613893868268,14908,,201,Created,Http URL/API Test 1-15,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,14908,0,0
1613893865527,17683,,201,Created,Http URL/API Test 1-3,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,17683,0,0
1613893881188,2083,,201,Created,Http URL/API Test 1-150,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,2083,0,0
1613893877688,5789,,200,OK,Http URL/API Test 1-90,text,true,,139029,1592,199,199,https://host4:8443/api/transactions/4622,2754,0,0
1613893868082,15395,,201,Created,Http URL/API Test 1-115,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,15395,0,0
1613893864727,18756,,201,Created,Http URL/API Test 1-132,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,18756,0,0
1613893880830,2686,Add transaction data - PROD,201,Created,Http URL/API Test 1-194,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,2686,0,1109
1613893881618,1898,,200,OK,Http URL/API Test 1-53,text,true,,138982,1592,199,199,https://host4:8443/api/transactions/4626,600,0,0
1613893880485,3031,,201,Created,Http URL/API Test 1-165,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,3031,0,1337
1613893881555,1985,,201,Created,Http URL/API Test 1-43,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,1985,0,0
1613893881719,1865,,201,Created,Http URL/API Test 1-184,text,true,,1565,139367,199,199,https://host4:8443/api/transactions/,1865,0,0
1613893801331,83050,,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Http URL/API Test 1-120,text,false,,3145,0,200,200,https://host4:8443/api/transactions/,0,0,0
1613893882551,4093,,200,OK,Http URL/API Test 1-176,text,true,,138990,1592,200,200,https://host4:8443/api/transactions/4826,552,0,0
1613893848886,39198,,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Http URL/API Test 1-4,text,false,,3382,0,200,200,https://host4:8443/api/transactions/4144,0,0,0
1613893868652,20002,,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Http URL/API Test 1-177,text,false,,3145,0,200,200,https://host4:8443/api/transactions/,0,0,0
1613893881073,9762,,201,Created,Http URL/API Test 1-76,text,true,,1565,139367,200,200,https://host4:8443/api/transactions/,9762,0,0
1613893867973,22896,,201,Created,Http URL/API Test 1-9,text,true,,1565,139367,200,200,https://host4:8443/api/transactions/,22896,0,0
1613893864050,27026,,201,Created,Http URL/API Test 1-7,text,true,,1565,139367,200,200,https://host4:8443/api/transactions/,27026,0,0
1613893882562,8582,,201,Created,Http URL/API Test 1-170,text,true,,1565,139367,200,200,https://host4:8443/api/transactions/,8582,0,0
1613893881592,9570,,201,Created,Http URL/API Test 1-103,text,true,,1565,139367,200,200,https://host4:8443/api/transactions/,9570,0,793
1613893882242,8944,,200,OK,Http URL/API Test 1-51,text,true,,138974,1592,200,200,https://host4:8443/api/transactions/4825,500,0,0
1613893887964,6175,,401,Unauthorized,Http URL/API Test 1-61,,false,,1239,187,200,200,https://host4:8443/api/transactions/,6175,0,0
1613893888590,5638,,401,Unauthorized,Http URL/API Test 1-66,,false,,1239,187,200,200,https://host4:8443/api/transactions/,5638,0,0
1613893888941,5291,,401,Unauthorized,Http URL/API Test 1-67,,false,,1239,187,200,200,https://host4:8443/api/transactions/,5291,0,0
1613893882654,11632,,200,OK,Http URL/API Test 1-180,text,true,,138975,1592,200,200,https://host4:8443/api/transactions/4827,536,0,0
1613893888995,5291,,401,Unauthorized,Http URL/API Test 1-64,,false,,1239,187,200,200,https://host4:8443/api/transactions/,5291,0,0
1613893883075,11323,Get transaction data - PROD,200,OK,Http URL/API Test 1-190,text,true,,7079,1588,200,200,https://host4:8443/api/transactions/,11323,0,8368
1613893884224,10195,,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-119,text,false,,4131,0,200,200,https://host4:8443/api/transactions/4831,0,0,10195
1613893884224,10581,,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-167,text,false,,4131,0,200,200,https://host4:8443/api/transactions/4830,0,0,10581
1613893884979,10004,,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to host4:8443 [host4/178.62.14.47] failed: Connect timed out,Http URL/API Test 1-86,text,false,,2613,0,200,200,https://host4:8443/api/transactions/,0,0,10004
1613893886558,8658,,401,Unauthorized,Http URL/API Test 1-62,,false,,1239,187,200,200,https://host4:8443/api/transactions/,8658,0,0
1613893889895,5321,,401,Unauthorized,Http URL/API Test 1-125,,false,,1239,187,200,200,https://host4:8443/api/transactions/,5321,0,0
1613893882700,12729,,200,OK,Http URL/API Test 1-152,text,true,,138982,1592,200,200,https://host4:8443/api/transactions/4629,673,0,0
1613893884318,11211,Add transaction data - PROD,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-196,text,false,,4131,0,200,200,https://host4:8443/api/transactions/,0,0,11211
1613893884269,11320,,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-133,text,false,,4131,0,200,200,https://host4:8443/api/transactions/4587,0,0,11320
1613893882400,13206,,200,OK,Http URL/API Test 1-79,text,true,,138974,1592,200,200,https://host4:8443/api/transactions/4628,612,0,0
1613893884269,11493,,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-46,text,false,,4131,0,200,200,https://host4:8443/api/transactions/,0,0,11493
1613893878892,17001,,200,OK,Http URL/API Test 1-82,text,true,,139038,1592,200,200,https://host4:8443/api/transactions/4818,2674,0,0
1613893884294,11600,,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Connection reset,Http URL/API Test 1-98,text,false,,4131,0,200,200,https://host4:8443/api/transactions/4636,0,0,11600
1613893886559,10001,,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to host4:8443 [host4/178.62.14.47] failed: Connect timed out,Http URL/API Test 1-36,text,false,,2613,0,200,200,https://host4:8443/api/transactions/4842,0,0,10001
1613893886564,10003,,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to host4:8443 [host4/178.62.14.47] failed: Connect timed out,Http URL/API Test 1-35,text,false,,2613,0,200,200,https://host4:8443/api/transactions/4844,0,0,10003
1613893886564,10003,,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to host4:8443 [host4/178.62.14.47] failed: Connect timed out,Http URL/API Test 1-96,text,false,,2613,0,200,200,https://host4:8443/api/transactions/4645,0,0,10003
